row_id,raw_lp_id,case_group,brief_uid,brief_role,chunk_id,lp_text,evidence_para_ids_joined,evidence_text,decision,edit_lp_text,merge_group_id,split_children,notes
b28bf562686b,rawlp_b28bf562686b593f,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C001,The Act's provision allowing TikTok to effect a 'qualified divestiture' does not alter the analysis.,p5,"[p5] The Act’s provision theoretically allowing TikTok to effect a “qualified divestiture” does not alter this analysis. As the D.C. Circuit acknowledged, a divestiture of TikTok is impossible on the timeframe contemplated by the Act. And even if it were feasible, a forced divestiture would still impair petitioners’ free-speech rights by depriving them of the ability to collaborate with the publisher of their choice and to reach the global audience with which they currently engage.",reject,,,,addressed in a better one already
f44a98b040f6,rawlp_f44a98b040f6c45b,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C001,The Act triggers demanding First Amendment scrutiny.,p2,[p2] I. The court below correctly recognized that the Act triggers demanding First Amendment scrutiny.,reject,,,,addressed in a better one already
608bcaf53ec5,rawlp_608bcaf53ec50c61,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act is a direct and severe restraint on speech.,p4,"[p4] The text and structure of the Act confirm that the Act is a direct and severe restraint on speech. The statute targets TikTok based on the content and viewpoint of the material that could be expressed there. At the same time, it excludes from its sweep sites that host a different sort of content—reviews of products, businesses, or travel experiences.",reject,,,,
f098dc000d42,rawlp_f098dc000d422ed4,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act targets TikTok based on the content and viewpoint of the material that could be expressed there.,p4,"[p4] The text and structure of the Act confirm that the Act is a direct and severe restraint on speech. The statute targets TikTok based on the content and viewpoint of the material that could be expressed there. At the same time, it excludes from its sweep sites that host a different sort of content—reviews of products, businesses, or travel experiences.",reject,,,,duplicate
444b126de1b0,rawlp_444b126de1b0f40f,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,"The Act excludes from its sweep sites that host a different sort of content—reviews of products, businesses, or travel experiences.",p4,"[p4] The text and structure of the Act confirm that the Act is a direct and severe restraint on speech. The statute targets TikTok based on the content and viewpoint of the material that could be expressed there. At the same time, it excludes from its sweep sites that host a different sort of content—reviews of products, businesses, or travel experiences.",accept,,,,
14b60b5c7df6,rawlp_14b60b5c7df6909d,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,A divestiture of TikTok is impossible on the timeframe contemplated by the Act.,p5,"[p5] The Act’s provision theoretically allowing TikTok to effect a “qualified divestiture” does not alter this analysis. As the D.C. Circuit acknowledged, a divestiture of TikTok is impossible on the timeframe contemplated by the Act. And even if it were feasible, a forced divestiture would still impair petitioners’ free-speech rights by depriving them of the ability to collaborate with the publisher of their choice and to reach the global audience with which they currently engage.",reject,,,,duplicate
cbcac6d1ebbd,rawlp_cbcac6d1ebbd01ea,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,A forced divestiture would still impair petitioners’ free-speech rights by depriving them of the ability to collaborate with the publisher of their choice.,p5,"[p5] The Act’s provision theoretically allowing TikTok to effect a “qualified divestiture” does not alter this analysis. As the D.C. Circuit acknowledged, a divestiture of TikTok is impossible on the timeframe contemplated by the Act. And even if it were feasible, a forced divestiture would still impair petitioners’ free-speech rights by depriving them of the ability to collaborate with the publisher of their choice and to reach the global audience with which they currently engage.",edit,A forced divestiture would still impair petitioners’ free-speech rights by depriving them of the ability to collaborate with the publisher of their choice and to reach the global audience that they currently engage with,,,
d8d04a65967a,rawlp_d8d04a65967ad44c,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The government’s asserted interest in preventing ‘content manipulation’ is constitutionally illegitimate.,p6,"[p6] II. The court of appeals erred in holding that the Act satisfies strict scrutiny. The government’s asserted interest in preventing “content manipulation” is constitutionally illegitimate, and its supposed data-security interest does not alone justify the Act’s suppression of speech.",accept,,,,
2d39e5b3ffe0,rawlp_2d39e5b3ffe0ae37,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The government’s supposed data-security interest does not alone justify the Act’s suppression of speech.,p6,"[p6] II. The court of appeals erred in holding that the Act satisfies strict scrutiny. The government’s asserted interest in preventing “content manipulation” is constitutionally illegitimate, and its supposed data-security interest does not alone justify the Act’s suppression of speech.",accept,,,,
f1f519b1edad,rawlp_f1f519b1edad7713,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,Congress cannot suppress speech simply because it worries that the speech might affect Americans’ thinking regarding social or political issues.,p7,"[p7] A. The “government has no power to restrict expression because of its message, its ideas, its subject matter, or its content.” Brown v. Ent. Merchs. Ass’n, 564 U.S. 786, 790-91 (2011) (quoting Ashcroft v. ACLU, 535 U.S. 564, 573 (2002)). Put another way, Congress cannot suppress speech simply because it worries that the speech might affect Americans’ thinking regarding social or political issues.",accept,,,,
6d9d3e3bba53,rawlp_6d9d3e3bba53f078,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,"The power to restrict expression because of its message, its ideas, its subject matter, or its content is unconstitutional.",p7,"[p7] A. The “government has no power to restrict expression because of its message, its ideas, its subject matter, or its content.” Brown v. Ent. Merchs. Ass’n, 564 U.S. 786, 790-91 (2011) (quoting Ashcroft v. ACLU, 535 U.S. 564, 573 (2002)). Put another way, Congress cannot suppress speech simply because it worries that the speech might affect Americans’ thinking regarding social or political issues.",accept,,,,
e4c30592ee1e,rawlp_e4c30592ee1e1cd7,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,This power-to-persuade principle applies equally even if a foreign entity plays some role in directing the speech to Americans.,p8,"[p8] History, tradition, and precedent confirm that this power-to-persuade principle applies equally even if a foreign entity plays some role in directing the speech to Americans. Our Nation has long charted a course permitting foreign speech while, at most, requiring any potential foreign influence on the speech simply to be identified. This Court’s cases likewise follow that line: When controversies have arisen, the Court has protected Americans’ right to hear foreign-influenced ideas, allowing Congress at most to require labeling of the ideas’ origin. See Meese v. Keene, 481 U.S. 465 (1987); Lamont v. Postmaster General, 381 U.S. 301 (1965). The sole exception—allowing the suppression in this country of speech extolling communist ideology during the Red Scare—was quickly rejected in the courts of history and law. Indeed, the separate view articulated by Justices Brandeis and Holmes in those cases—that “no danger flowing from speech” justifies its suppression on national security grounds “unless the incidence of the evil apprehended is so imminent that it may befall before there is opportunity for full discussion”—is now a foundational First Amendment principle. Whitney v. California, 274 U.S. 357, 377 (1927) (Brandeis, J., concurring).",accept,,,,
42f04ee2fe6d,rawlp_42f04ee2fe6d1f55,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,"Our Nation has long charted a course permitting foreign speech while, at most, requiring any potential foreign influence on the speech simply to be identified.",p8,"[p8] History, tradition, and precedent confirm that this power-to-persuade principle applies equally even if a foreign entity plays some role in directing the speech to Americans. Our Nation has long charted a course permitting foreign speech while, at most, requiring any potential foreign influence on the speech simply to be identified. This Court’s cases likewise follow that line: When controversies have arisen, the Court has protected Americans’ right to hear foreign-influenced ideas, allowing Congress at most to require labeling of the ideas’ origin. See Meese v. Keene, 481 U.S. 465 (1987); Lamont v. Postmaster General, 381 U.S. 301 (1965). The sole exception—allowing the suppression in this country of speech extolling communist ideology during the Red Scare—was quickly rejected in the courts of history and law. Indeed, the separate view articulated by Justices Brandeis and Holmes in those cases—that “no danger flowing from speech” justifies its suppression on national security grounds “unless the incidence of the evil apprehended is so imminent that it may befall before there is opportunity for full discussion”—is now a foundational First Amendment principle. Whitney v. California, 274 U.S. 357, 377 (1927) (Brandeis, J., concurring).",reject,,,,more a historical fact statement than a legal proposition
b094387f62b7,rawlp_b094387f62b705de,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act is an unprecedented break from the principle that no danger flowing from speech justifies its suppression on national security grounds unless the incidence of the evil apprehended is so imminent that it may befall before there is opportunity for full discussion.,p8,"[p8] History, tradition, and precedent confirm that this power-to-persuade principle applies equally even if a foreign entity plays some role in directing the speech to Americans. Our Nation has long charted a course permitting foreign speech while, at most, requiring any potential foreign influence on the speech simply to be identified. This Court’s cases likewise follow that line: When controversies have arisen, the Court has protected Americans’ right to hear foreign-influenced ideas, allowing Congress at most to require labeling of the ideas’ origin. See Meese v. Keene, 481 U.S. 465 (1987); Lamont v. Postmaster General, 381 U.S. 301 (1965). The sole exception—allowing the suppression in this country of speech extolling communist ideology during the Red Scare—was quickly rejected in the courts of history and law. Indeed, the separate view articulated by Justices Brandeis and Holmes in those cases—that “no danger flowing from speech” justifies its suppression on national security grounds “unless the incidence of the evil apprehended is so imminent that it may befall before there is opportunity for full discussion”—is now a foundational First Amendment principle. Whitney v. California, 274 U.S. 357, 377 (1927) (Brandeis, J., concurring).",accept,,,,
9211c329ceff,rawlp_9211c329ceff99f1,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,Congress has no power to ban speech because it might affect Americans’ social or political beliefs.,p9,"[p9] The Act is an unprecedented break from that principle. Congress passed the Act out of concern that China might manipulate content on TikTok to affect “this country’s public discourse,” “undermine trust in our democracy,” or “exacerbate social divisions.” C.A. Gov’t Br. 35, 38; see J.A. 43. But as just explained, Congress has no power to ban speech because it might affect Americans’ social or political beliefs. And, unlike Holder v. Humanitarian Law Project, 561 U.S. 1 (2010), this is not a case where the asserted national-security concerns involve an imminent threat of terrorism, much less the risk of starting or affecting a war. Rather, the government’s stated concern—that TikTok might someday be used to build support for some future policy change or protest movement—is precisely the sort of justification for barring speech that history and precedent do not permit.",accept,,,,
58f8af067290,rawlp_58f8af0672905f9f,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The government’s stated concern—that TikTok might someday be used to build support for some future policy change or protest movement—is precisely the sort of justification for barring speech that history and precedent do not permit.,p9,"[p9] The Act is an unprecedented break from that principle. Congress passed the Act out of concern that China might manipulate content on TikTok to affect “this country’s public discourse,” “undermine trust in our democracy,” or “exacerbate social divisions.” C.A. Gov’t Br. 35, 38; see J.A. 43. But as just explained, Congress has no power to ban speech because it might affect Americans’ social or political beliefs. And, unlike Holder v. Humanitarian Law Project, 561 U.S. 1 (2010), this is not a case where the asserted national-security concerns involve an imminent threat of terrorism, much less the risk of starting or affecting a war. Rather, the government’s stated concern—that TikTok might someday be used to build support for some future policy change or protest movement—is precisely the sort of justification for barring speech that history and precedent do not permit.",accept,,,,
290c2f63e82c,rawlp_290c2f63e82c8ebd,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act suppresses speech based on its content and viewpoint.,p4;p7,"[p4] The text and structure of the Act confirm that the Act is a direct and severe restraint on speech. The statute targets TikTok based on the content and viewpoint of the material that could be expressed there. At the same time, it excludes from its sweep sites that host a different sort of content—reviews of products, businesses, or travel experiences.

[p7] A. The “government has no power to restrict expression because of its message, its ideas, its subject matter, or its content.” Brown v. Ent. Merchs. Ass’n, 564 U.S. 786, 790-91 (2011) (quoting Ashcroft v. ACLU, 535 U.S. 564, 573 (2002)). Put another way, Congress cannot suppress speech simply because it worries that the speech might affect Americans’ thinking regarding social or political issues.",accept,,,,
002e484e06d0,rawlp_002e484e06d06291,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act is viewpoint discriminatory.,p4;p7,"[p4] The text and structure of the Act confirm that the Act is a direct and severe restraint on speech. The statute targets TikTok based on the content and viewpoint of the material that could be expressed there. At the same time, it excludes from its sweep sites that host a different sort of content—reviews of products, businesses, or travel experiences.

[p7] A. The “government has no power to restrict expression because of its message, its ideas, its subject matter, or its content.” Brown v. Ent. Merchs. Ass’n, 564 U.S. 786, 790-91 (2011) (quoting Ashcroft v. ACLU, 535 U.S. 564, 573 (2002)). Put another way, Congress cannot suppress speech simply because it worries that the speech might affect Americans’ thinking regarding social or political issues.",reject,,,,choose a better one already
a0d6ac9b2240,rawlp_a0d6ac9b2240672f,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act lacks a sufficient connection to an imminent threat of terrorism or war.,p9,"[p9] The Act is an unprecedented break from that principle. Congress passed the Act out of concern that China might manipulate content on TikTok to affect “this country’s public discourse,” “undermine trust in our democracy,” or “exacerbate social divisions.” C.A. Gov’t Br. 35, 38; see J.A. 43. But as just explained, Congress has no power to ban speech because it might affect Americans’ social or political beliefs. And, unlike Holder v. Humanitarian Law Project, 561 U.S. 1 (2010), this is not a case where the asserted national-security concerns involve an imminent threat of terrorism, much less the risk of starting or affecting a war. Rather, the government’s stated concern—that TikTok might someday be used to build support for some future policy change or protest movement—is precisely the sort of justification for barring speech that history and precedent do not permit.",accept,,,,
4aeee1b46c83,rawlp_4aeee1b46c832803,24-656|24-657,24-657-petitioners,petitioner,24-657-petitioners_C002,The Act's application depends on the nature or content of future products.,p9,"[p9] The Act is an unprecedented break from that principle. Congress passed the Act out of concern that China might manipulate content on TikTok to affect “this country’s public discourse,” “undermine trust in our democracy,” or “exacerbate social divisions.” C.A. Gov’t Br. 35, 38; see J.A. 43. But as just explained, Congress has no power to ban speech because it might affect Americans’ social or political beliefs. And, unlike Holder v. Humanitarian Law Project, 561 U.S. 1 (2010), this is not a case where the asserted national-security concerns involve an imminent threat of terrorism, much less the risk of starting or affecting a war. Rather, the government’s stated concern—that TikTok might someday be used to build support for some future policy change or protest movement—is precisely the sort of justification for barring speech that history and precedent do not permit.",accept,,,,
6e6b506fa5b1,rawlp_6e6b506fa5b1bd79,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act is entirely consistent with the First Amendment.,p1,"[p1] The Act is entirely consistent with the First Amendment. It addresses the serious threats to national security posed by the Chinese government’s control of Tik-Tok, a platform that harvests sensitive data about tens of millions of Americans and would be a potent tool for covert influence operations by a foreign adversary. And the Act mitigates those threats not by imposing any restriction on speech, but instead by prohibiting a foreign adversary from controlling the platform. That targeted, content-neutral divestiture requirement complies with the First Amendment under any potentially applicable standard of review.",reject,,,,too broad and choose other more concrete ones
4377df2ab49e,rawlp_4377df2ab49edeea,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act's prohibition on foreign-adversary ownership and control does not implicate the First Amendment rights of ByteDance.,p2,"[p2] A. As a threshold matter, the Act’s prohibition on foreign-adversary ownership and control does not implicate the First Amendment rights of any petitioner. ByteDance is a foreign entity operating abroad and thus lacks First Amendment rights. Nor can it manufacture a First Amendment right by laundering its overseas activities through its American subsidiary, which has no First Amendment right to be controlled by a foreign adversary. And TikTok users likewise have no First Amendment right to post content on a platform controlled by a foreign adversary.",accept,,,,
563c456e1641,rawlp_563c456e164188ec,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,ByteDance lacks First Amendment rights as a foreign entity operating abroad.,p2,"[p2] A. As a threshold matter, the Act’s prohibition on foreign-adversary ownership and control does not implicate the First Amendment rights of any petitioner. ByteDance is a foreign entity operating abroad and thus lacks First Amendment rights. Nor can it manufacture a First Amendment right by laundering its overseas activities through its American subsidiary, which has no First Amendment right to be controlled by a foreign adversary. And TikTok users likewise have no First Amendment right to post content on a platform controlled by a foreign adversary.",accept,,,,
19994cea43f9,rawlp_19994cea43f9bd51,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,TikTok users have no First Amendment right to post content on a platform controlled by a foreign adversary.,p2,"[p2] A. As a threshold matter, the Act’s prohibition on foreign-adversary ownership and control does not implicate the First Amendment rights of any petitioner. ByteDance is a foreign entity operating abroad and thus lacks First Amendment rights. Nor can it manufacture a First Amendment right by laundering its overseas activities through its American subsidiary, which has no First Amendment right to be controlled by a foreign adversary. And TikTok users likewise have no First Amendment right to post content on a platform controlled by a foreign adversary.",accept,,,,
2c996e7968e3,rawlp_2c996e7968e37cf2,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act is a content-neutral regulation of conduct that only incidentally affects protected speech.,p3,"[p3] B. Even if the First Amendment were implicated, the Act would be subject only to intermediate scrutiny because it is a content-neutral regulation of conduct that only incidentally affects protected speech. The Act does not target or regulate speech; instead, it restricts the provision of services to a platform that Congress determined was controlled by a foreign adversary. The Act is facially content-neutral, and neither of the national-security interests justifying the Act is content-based. The interest in preventing a foreign adversary from harvesting Americans’ sensitive data does not involve speech at all. And the interest in preventing covert content manipulation by a foreign adversary seeks to prevent all such manipulation regardless of the content or viewpoint being advanced.",accept,,,,
c140209825cf,rawlp_c140209825cf71a9,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act is facially content-neutral.,p3,"[p3] B. Even if the First Amendment were implicated, the Act would be subject only to intermediate scrutiny because it is a content-neutral regulation of conduct that only incidentally affects protected speech. The Act does not target or regulate speech; instead, it restricts the provision of services to a platform that Congress determined was controlled by a foreign adversary. The Act is facially content-neutral, and neither of the national-security interests justifying the Act is content-based. The interest in preventing a foreign adversary from harvesting Americans’ sensitive data does not involve speech at all. And the interest in preventing covert content manipulation by a foreign adversary seeks to prevent all such manipulation regardless of the content or viewpoint being advanced.",accept,,,,
4682a71f2a86,rawlp_4682a71f2a8668d4,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The interest in preventing a foreign adversary from harvesting Americans' sensitive data does not involve speech at all.,p3,"[p3] B. Even if the First Amendment were implicated, the Act would be subject only to intermediate scrutiny because it is a content-neutral regulation of conduct that only incidentally affects protected speech. The Act does not target or regulate speech; instead, it restricts the provision of services to a platform that Congress determined was controlled by a foreign adversary. The Act is facially content-neutral, and neither of the national-security interests justifying the Act is content-based. The interest in preventing a foreign adversary from harvesting Americans’ sensitive data does not involve speech at all. And the interest in preventing covert content manipulation by a foreign adversary seeks to prevent all such manipulation regardless of the content or viewpoint being advanced.",accept,,,,
629ab43a1545,rawlp_629ab43a154512c9,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The interest in preventing covert content manipulation by a foreign adversary seeks to prevent all such manipulation regardless of the content or viewpoint being advanced.,p3,"[p3] B. Even if the First Amendment were implicated, the Act would be subject only to intermediate scrutiny because it is a content-neutral regulation of conduct that only incidentally affects protected speech. The Act does not target or regulate speech; instead, it restricts the provision of services to a platform that Congress determined was controlled by a foreign adversary. The Act is facially content-neutral, and neither of the national-security interests justifying the Act is content-based. The interest in preventing a foreign adversary from harvesting Americans’ sensitive data does not involve speech at all. And the interest in preventing covert content manipulation by a foreign adversary seeks to prevent all such manipulation regardless of the content or viewpoint being advanced.",accept,,,,
d8121b3321f6,rawlp_d8121b3321f649c6,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act would be subject only to intermediate scrutiny.,p3,"[p3] B. Even if the First Amendment were implicated, the Act would be subject only to intermediate scrutiny because it is a content-neutral regulation of conduct that only incidentally affects protected speech. The Act does not target or regulate speech; instead, it restricts the provision of services to a platform that Congress determined was controlled by a foreign adversary. The Act is facially content-neutral, and neither of the national-security interests justifying the Act is content-based. The interest in preventing a foreign adversary from harvesting Americans’ sensitive data does not involve speech at all. And the interest in preventing covert content manipulation by a foreign adversary seeks to prevent all such manipulation regardless of the content or viewpoint being advanced.",accept,,,,
23343e2558cb,rawlp_23343e2558cb685a,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act is narrowly tailored to further the compelling national-security interests in preventing mass data collection and covert content-manipulation by a foreign adversary.,p4,"[p4] C. In any event, the Act would survive any level of First Amendment scrutiny because it is narrowly tailored to further the compelling national-security interests in preventing mass data collection and covert content-manipulation by a foreign adversary.",accept,,,,
bfb1d1fe231b,rawlp_bfb1d1fe231b95a6,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The government has a compelling interest in preventing the PRC from harvesting vast quantities of Americans' sensitive data.,p5,"[p5] 1. The government has a compelling interest in preventing the PRC from harvesting vast quantities of Americans’ sensitive data. That is particularly so given the PRC’s history of collecting such data and engaging in cyber attacks against Americans, as well as laws that give the PRC full (and secret) access to data held by Chinese companies and their subsidiaries. The Act is narrowly tailored to serve that compelling interest. It surgically addresses the risk by requiring only that Tik-Tok be divested from a company subject to PRC control, which could leave all protected expression on the platform unchanged. And petitioners’ proposed alternative of installing a third-party company as a monitor would not address the government’s national-security concerns because effective monitoring would be impossible.",accept,,,,
e8fc03308b96,rawlp_e8fc03308b966ec6,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act is narrowly tailored to serve the compelling interest in preventing mass data collection by a foreign adversary.,p5,"[p5] 1. The government has a compelling interest in preventing the PRC from harvesting vast quantities of Americans’ sensitive data. That is particularly so given the PRC’s history of collecting such data and engaging in cyber attacks against Americans, as well as laws that give the PRC full (and secret) access to data held by Chinese companies and their subsidiaries. The Act is narrowly tailored to serve that compelling interest. It surgically addresses the risk by requiring only that Tik-Tok be divested from a company subject to PRC control, which could leave all protected expression on the platform unchanged. And petitioners’ proposed alternative of installing a third-party company as a monitor would not address the government’s national-security concerns because effective monitoring would be impossible.",reject,,,,covered by another one
438e726e4686,rawlp_438e726e46865ac7,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,Effective monitoring of the platform would be impossible.,p5,"[p5] 1. The government has a compelling interest in preventing the PRC from harvesting vast quantities of Americans’ sensitive data. That is particularly so given the PRC’s history of collecting such data and engaging in cyber attacks against Americans, as well as laws that give the PRC full (and secret) access to data held by Chinese companies and their subsidiaries. The Act is narrowly tailored to serve that compelling interest. It surgically addresses the risk by requiring only that Tik-Tok be divested from a company subject to PRC control, which could leave all protected expression on the platform unchanged. And petitioners’ proposed alternative of installing a third-party company as a monitor would not address the government’s national-security concerns because effective monitoring would be impossible.",accept,,,,factual but serves as a contestable premise - so keep
06c512ac2308,rawlp_06c512ac2308961c,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,"The government is not required to show that Congress would have adopted the Act had it been concerned about data collection alone, and not also covert manipulation.",p6,"[p6] This Court could uphold the Act based solely on the government’s compelling interest in preventing mass data collection by a foreign adversary. Contrary to petitioners’ assertion, the government is not required to show that Congress would have adopted the Act had it been concerned about data collection alone, and not also covert manipulation. A statute that is narrowly tailored to serve a compelling interest can be sustained on that basis even if Congress also sought to further other interests that may not satisfy strict scrutiny.",accept,,,,
30c60fde0ac8,rawlp_30c60fde0ac8a23f,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The government also has a compelling interest in preventing covert manipulation of the TikTok platform by the PRC.,p7,"[p7] 2. In any event, the government also has a compelling interest in preventing covert manipulation of the TikTok platform by the PRC, which could engage in such malign influence operations using TikTok to undermine the United States. That interest is particularly compelling because the PRC has engaged in other forms of covert influence operations using social-media platforms in the past and because ByteDance in particular has engaged in covert content manipulation in other countries, including at the behest of the PRC.",accept,,,,
2c2c044ba957,rawlp_2c2c044ba95742fb,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C001,The Act is content-neutral and does not target or regulate speech.,p10,"[p10] 4. Although the court of appeals relied only on the public record in upholding the Act, the classified record describes the threat landscape in more detail and thus provides further support for the statute’s constitutionality.",accept,,,,
485338175cf1,rawlp_485338175cf138c5,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,"A statute can be upheld based solely on a compelling interest, even if it serves additional interests that may not satisfy strict scrutiny.",p6,"[p6] This Court could uphold the Act based solely on the government’s compelling interest in preventing mass data collection by a foreign adversary. Contrary to petitioners’ assertion, the government is not required to show that Congress would have adopted the Act had it been concerned about data collection alone, and not also covert manipulation. A statute that is narrowly tailored to serve a compelling interest can be sustained on that basis even if Congress also sought to further other interests that may not satisfy strict scrutiny.",accept,,,,
6b3f547d6de4,rawlp_6b3f547d6de4bb0a,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,Preventing mass data collection by a foreign adversary constitutes a compelling interest.,p6,"[p6] This Court could uphold the Act based solely on the government’s compelling interest in preventing mass data collection by a foreign adversary. Contrary to petitioners’ assertion, the government is not required to show that Congress would have adopted the Act had it been concerned about data collection alone, and not also covert manipulation. A statute that is narrowly tailored to serve a compelling interest can be sustained on that basis even if Congress also sought to further other interests that may not satisfy strict scrutiny.",accept,,,,
9a7dbf14a53c,rawlp_9a7dbf14a53cecfc,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,Preventing covert manipulation of the TikTok platform by the PRC is a compelling interest.,p7,"[p7] 2. In any event, the government also has a compelling interest in preventing covert manipulation of the TikTok platform by the PRC, which could engage in such malign influence operations using TikTok to undermine the United States. That interest is particularly compelling because the PRC has engaged in other forms of covert influence operations using social-media platforms in the past and because ByteDance in particular has engaged in covert content manipulation in other countries, including at the behest of the PRC.",accept,,,,
b918228b2265,rawlp_b918228b2265e726,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,The PRC's history of covert influence operations using social-media platforms supports the government's compelling interest in preventing such manipulation.,p7,"[p7] 2. In any event, the government also has a compelling interest in preventing covert manipulation of the TikTok platform by the PRC, which could engage in such malign influence operations using TikTok to undermine the United States. That interest is particularly compelling because the PRC has engaged in other forms of covert influence operations using social-media platforms in the past and because ByteDance in particular has engaged in covert content manipulation in other countries, including at the behest of the PRC.",accept,,,,
96d1da5602e9,rawlp_96d1da5602e9e9bd,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,"ByteDance's history of covert content manipulation in other countries, including at the behest of the PRC, supports the government's compelling interest in preventing such manipulation.",p7,"[p7] 2. In any event, the government also has a compelling interest in preventing covert manipulation of the TikTok platform by the PRC, which could engage in such malign influence operations using TikTok to undermine the United States. That interest is particularly compelling because the PRC has engaged in other forms of covert influence operations using social-media platforms in the past and because ByteDance in particular has engaged in covert content manipulation in other countries, including at the behest of the PRC.",reject,,,,duplicate with row 169- choose 169
f37786a14974,rawlp_f37786a14974a8db,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,Divestiture of TikTok is the least restrictive means of furthering the government's compelling interest.,p8,"[p8] The Act is the least restrictive means of furthering the government’s compelling interest. To preclude the PRC from covertly manipulating the platform, the Act requires only divestiture of TikTok. The Act fits comfortably within a long tradition of regulation of foreign ownership of domestic channels of communication and other critical infrastructure. And petitioners’ proposed alternatives of disclosure and monitoring would not address the government’s concerns. By definition, disclosure is not an effective remedy for covert influence operations, and a third-party monitor could not feasibly prevent manipulation.",accept,,,,
c0841724fcd3,rawlp_c0841724fcd390c5,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,Disclosure is not an effective remedy for covert influence operations.,p8,"[p8] The Act is the least restrictive means of furthering the government’s compelling interest. To preclude the PRC from covertly manipulating the platform, the Act requires only divestiture of TikTok. The Act fits comfortably within a long tradition of regulation of foreign ownership of domestic channels of communication and other critical infrastructure. And petitioners’ proposed alternatives of disclosure and monitoring would not address the government’s concerns. By definition, disclosure is not an effective remedy for covert influence operations, and a third-party monitor could not feasibly prevent manipulation.",accept,,,,
e668088293a1,rawlp_e668088293a1ee56,24-656|24-657,24-656&24-657-respondents,respondent,24-656&24-657-respondents_C002,A third-party monitor cannot feasibly prevent covert manipulation of the TikTok platform.,p8,"[p8] The Act is the least restrictive means of furthering the government’s compelling interest. To preclude the PRC from covertly manipulating the platform, the Act requires only divestiture of TikTok. The Act fits comfortably within a long tradition of regulation of foreign ownership of domestic channels of communication and other critical infrastructure. And petitioners’ proposed alternatives of disclosure and monitoring would not address the government’s concerns. By definition, disclosure is not an effective remedy for covert influence operations, and a third-party monitor could not feasibly prevent manipulation.",accept,,,,
